pp_id,ca_id,supply_pf_id,pp_eff,erg_max,discharge_duration,st_lss_rt,st_lss_hr,factor_lin_0,factor_lin_1,cap_avlb,vc_ramp,vc_om,cap_pwr_leg,cap_pwr_leg_yr2020,cap_pwr_leg_yr2025,cap_pwr_leg_yr2030,cap_pwr_leg_yr2035,cap_pwr_leg_yr2040,cap_pwr_leg_yr2045,cap_pwr_leg_yr2050,erg_chp,erg_chp_yr2020,erg_chp_yr2025,erg_chp_yr2030,erg_chp_yr2035,erg_chp_yr2040,erg_chp_yr2045,erg_chp_yr2050,cap_pwr_leg_old,fc_om_yr2020,fc_om_yr2050,fc_cp_ann_yr2025,fc_cp_ann_yr2020,fc_om_yr2045,fc_om_yr2040,pwr_pot,fc_cp_ann,fc_cp_ann_yr2045,fc_om_yr2025,fc_cp_ann_yr2040,fc_om_yr2035,fc_cp_ann_yr2050,fc_cp_ann_yr2035,fc_cp_ann_yr2030,fc_om_yr2030,fc_om,cap_pwr_leg_hp_fossil,cap_pwr_leg_hp_retr_1pc,cap_pwr_leg_hp_retr_1pc_fossil,cap_pwr_leg_hp_retr_2pc,cap_pwr_leg_hp_retr_2pc_fossil,cap_pwr_leg_yr2020_hp_fossil,cap_pwr_leg_yr2020_hp_retr_1pc,cap_pwr_leg_yr2020_hp_retr_1pc_fossil,cap_pwr_leg_yr2020_hp_retr_2pc,cap_pwr_leg_yr2020_hp_retr_2pc_fossil,cap_pwr_leg_yr2025_hp_fossil,cap_pwr_leg_yr2025_hp_retr_1pc,cap_pwr_leg_yr2025_hp_retr_1pc_fossil,cap_pwr_leg_yr2025_hp_retr_2pc,cap_pwr_leg_yr2025_hp_retr_2pc_fossil,cap_pwr_leg_yr2030_hp_fossil,cap_pwr_leg_yr2030_hp_retr_1pc,cap_pwr_leg_yr2030_hp_retr_1pc_fossil,cap_pwr_leg_yr2030_hp_retr_2pc,cap_pwr_leg_yr2030_hp_retr_2pc_fossil,cap_pwr_leg_yr2035_hp_fossil,cap_pwr_leg_yr2035_hp_retr_1pc,cap_pwr_leg_yr2035_hp_retr_1pc_fossil,cap_pwr_leg_yr2035_hp_retr_2pc,cap_pwr_leg_yr2035_hp_retr_2pc_fossil,cap_pwr_leg_yr2040_hp_fossil,cap_pwr_leg_yr2040_hp_retr_1pc,cap_pwr_leg_yr2040_hp_retr_1pc_fossil,cap_pwr_leg_yr2040_hp_retr_2pc,cap_pwr_leg_yr2040_hp_retr_2pc_fossil,cap_pwr_leg_yr2045_hp_fossil,cap_pwr_leg_yr2045_hp_retr_1pc,cap_pwr_leg_yr2045_hp_retr_1pc_fossil,cap_pwr_leg_yr2045_hp_retr_2pc,cap_pwr_leg_yr2045_hp_retr_2pc_fossil,cap_pwr_leg_yr2050_hp_fossil,cap_pwr_leg_yr2050_hp_retr_1pc,cap_pwr_leg_yr2050_hp_retr_1pc_fossil,cap_pwr_leg_yr2050_hp_retr_2pc,cap_pwr_leg_yr2050_hp_retr_2pc_fossil
71,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,198.292722236694,198.292722236694,198.292722236694,198.292722236694,198.292722236694,198.292722236694,198.292722236694,198.292722236694,,,,,,,,,198.292722236694,15500.0,9000.0,54663.90121,64921.51504,9166.666667,9333.333333,4968.448493,75179.12887,29368.05201,13500.0,31758.36277,9500.0,26977.74125,34148.67354,44406.28737,11500.0,17500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,12237.0,5712.0,60332.49013,73373.94968,5712.0,5712.0,,86415.40924,34249.57102,10062.0,34249.57102,5712.0,34249.57102,34249.57102,47291.03058,7887.0,14412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,109.249537184138,109.249537184138,109.249537184138,109.249537184138,109.249537184138,109.249537184138,109.249537184138,109.249537184138,,,,,,,,,109.249537184138,15500.0,9000.0,54663.90121,64921.51504,9166.666667,9333.333333,2737.370753,75179.12887,29368.05201,13500.0,31758.36277,9500.0,26977.74125,34148.67354,44406.28737,11500.0,17500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,12237.0,5712.0,60332.49013,73373.94968,5712.0,5712.0,,86415.40924,34249.57102,10062.0,34249.57102,5712.0,34249.57102,34249.57102,47291.03058,7887.0,14412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,66.5655346020998,66.5655346020998,66.5655346020998,66.5655346020998,66.5655346020998,66.5655346020998,66.5655346020998,66.5655346020998,,,,,,,,,66.5655346020998,15500.0,9000.0,54663.90121,64921.51504,9166.666667,9333.333333,1667.874778,75179.12887,29368.05201,13500.0,31758.36277,9500.0,26977.74125,34148.67354,44406.28737,11500.0,17500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,12237.0,5712.0,60332.49013,73373.94968,5712.0,5712.0,,86415.40924,34249.57102,10062.0,34249.57102,5712.0,34249.57102,34249.57102,47291.03058,7887.0,14412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,5.86476275128879,5.86476275128879,5.86476275128879,5.86476275128879,5.86476275128879,5.86476275128879,5.86476275128879,5.86476275128879,,,,,,,,,5.86476275128879,94375.0,62500.0,110209.7114,128592.4542,64500.0,66500.0,146.9482658,146975.1969,66928.7014,85750.0,70186.46365,68500.0,63670.93915,73444.2259,91826.96866,77125.0,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,23714.625,5871.0,106530.7363,142194.6312,5871.0,5871.0,,177858.526,35202.94669,17766.75,35202.94669,5871.0,35202.94669,35202.94669,70866.84151,11818.875,29662.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,45.5534482682772,45.5534482682772,45.5534482682772,45.5534482682772,45.5534482682772,45.5534482682772,45.5534482682772,45.5534482682772,,,,,,,,,45.5534482682772,94375.0,62500.0,110209.7114,128592.4542,64500.0,66500.0,1141.393183,146975.1969,66928.7014,85750.0,70186.46365,68500.0,63670.93915,73444.2259,91826.96866,77125.0,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,23714.625,5871.0,106530.7363,142194.6312,5871.0,5871.0,,177858.526,35202.94669,17766.75,35202.94669,5871.0,35202.94669,35202.94669,70866.84151,11818.875,29662.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,54.6848115204575,54.6848115204575,54.6848115204575,54.6848115204575,54.6848115204575,54.6848115204575,54.6848115204575,54.6848115204575,,,,,,,,,54.6848115204575,94375.0,62500.0,110209.7114,128592.4542,64500.0,66500.0,1370.18982,146975.1969,66928.7014,85750.0,70186.46365,68500.0,63670.93915,73444.2259,91826.96866,77125.0,103000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,23714.625,5871.0,106530.7363,142194.6312,5871.0,5871.0,,177858.526,35202.94669,17766.75,35202.94669,5871.0,35202.94669,35202.94669,70866.84151,11818.875,29662.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,113.846692443934,113.846692443934,113.846692443934,113.846692443934,113.846692443934,113.846692443934,113.846692443934,113.846692443934,,,,,,,,,113.846692443934,54750.0,36000.0,73935.78174,84894.58553,37000.0,38000.0,2852.557679,95853.38931,47237.55264,49500.0,49627.86341,39000.0,44847.24188,52018.17417,62976.97796,44250.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,12237.0,5712.0,60332.49013,73373.94968,5712.0,5712.0,,86415.40924,34249.57102,10062.0,34249.57102,5712.0,34249.57102,34249.57102,47291.03058,7887.0,14412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.0,42.0,1.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,91.0956639565471,91.0956639565471,91.0956639565471,91.0956639565471,91.0956639565471,91.0956639565471,91.0956639565471,91.0956639565471,,,,,,,,,91.0956639565471,54750.0,36000.0,73935.78174,84894.58553,37000.0,38000.0,2282.504921,95853.38931,47237.55264,49500.0,49627.86341,39000.0,44847.24188,52018.17417,62976.97796,44250.0,60000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.0,,1.0,,2.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,12237.0,5712.0,60332.49013,73373.94968,5712.0,5712.0,,86415.40924,34249.57102,10062.0,34249.57102,5712.0,34249.57102,34249.57102,47291.03058,7887.0,14412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
